season,round,race_name,event_date,driver_number,driver_code,driver_first_name,driver_last_name,full_name,constructor_raw,constructor,grid_position,finish_position,classified_position,points,status,q1,q2,q3,era,dnf_flag
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,7.0,7.0,7,6.0,+1 Lap,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,3.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,2.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,6.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,15.0,18.0,R,0.0,Hydraulics,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,12.0,19.0,R,0.0,Collision damage,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,13.0,12.0,12,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,1.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,8.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,14.0,16.0,16,0.0,+3 Laps,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,10.0,17.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,4.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,5.0,20.0,R,0.0,Collision damage,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,19.0,15.0,15,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,20.0,14.0,14,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,17.0,9.0,9,2.0,+1 Lap,,,,2017-2021_wide_car,True
2017,9,Austrian Grand Prix,2017-07-09 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,18.0,10.0,10,1.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,5.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,11.0,20.0,R,0.0,Hydraulics,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,7.0,8.0,8,4.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,6.0,9.0,9,2.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,2.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,3.0,7.0,7,6.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,10.0,13.0,13,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,16.0,12.0,12,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,20.0,18.0,R,0.0,Power Unit,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,8.0,11.0,11,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,9.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,1.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,12.0,15.0,15,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,13.0,19.0,R,0.0,Collision damage,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,19.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,4.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,10,British Grand Prix,2017-07-16 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,18.0,14.0,14,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,17.0,17.0,17,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,14.0,10.0,10,1.0,+1 Lap,,,,2017-2021_wide_car,True
2017,10,British Grand Prix,2017-07-16 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,15.0,16.0,16,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,12.0,17.0,17,0.0,Brakes,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,10.0,12.0,12,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,11.0,9.0,9,2.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,13.0,8.0,8,4.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,2.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,1.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,14.0,19.0,R,0.0,Wheel nut,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,15.0,13.0,13,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,7.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,8.0,10.0,10,1.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,3.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,4.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,16.0,11.0,11,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,9.0,7.0,7,6.0,+1 Lap,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,6.0,20.0,R,0.0,Collision,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,5.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,20.0,16.0,16,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,18.0,15.0,15,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,40,DIR,Paul,di Resta,Paul di Resta,Williams,Williams,19.0,18.0,R,0.0,Oil leak,,,,2017-2021_wide_car,True
2017,11,Hungarian Grand Prix,2017-07-30 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,17.0,14.0,14,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,7.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,14.0,13.0,13,0.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,9.0,9.0,9,2.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,8.0,17.0,17,0.0,Gearbox,,,,2017-2021_wide_car,True
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,4.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,2.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,11.0,7.0,7,6.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,12.0,15.0,15,0.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,10.0,18.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,20.0,14.0,14,0.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,3.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,1.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,19.0,12.0,12,0.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,13.0,10.0,10,1.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,6.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,5.0,19.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,17.0,16.0,16,0.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,18.0,20.0,R,0.0,Collision,,,,2017-2021_wide_car,True
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,16.0,8.0,8,4.0,Finished,,,,2017-2021_wide_car,False
2017,12,Belgian Grand Prix,2017-08-27 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,15.0,11.0,11,0.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,14.0,13.0,13,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,17.0,20.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,3.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,10.0,9.0,9,2.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,5.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,6.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,20.0,15.0,15,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,9.0,11.0,11,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,19.0,17.0,17,0.0,Gearbox,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,18.0,19.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,4.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,1.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,8.0,12.0,12,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,15.0,14.0,14,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,16.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,13.0,10.0,10,1.0,+1 Lap,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,11.0,18.0,18,0.0,Gearbox,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,12.0,16.0,16,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,13,Italian Grand Prix,2017-09-03 12:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,7.0,8.0,8,4.0,Finished,,,,2017-2021_wide_car,False
2017,13,Italian Grand Prix,2017-09-03 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,2.0,7.0,7,6.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,7.0,14.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,11.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,14.0,10.0,10,1.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,12.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,4.0,20.0,R,0.0,Accident,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,1.0,18.0,R,0.0,Accident,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,15.0,9.0,9,2.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,16.0,13.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,8.0,17.0,R,0.0,Collision damage,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,9.0,7.0,7,6.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,6.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,5.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,26,KVY,Daniil,Kvyat,Daniil Kvyat,Toro Rosso,RB,13.0,16.0,R,0.0,Accident,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,10.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,3.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,2.0,19.0,R,0.0,Accident,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,20.0,15.0,R,0.0,Accident,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,19.0,12.0,12,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,17.0,11.0,11,0.0,Finished,,,,2017-2021_wide_car,False
2017,14,Singapore Grand Prix,2017-09-17 12:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,18.0,8.0,8,4.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,27,HUL,Nico,Hülkenberg,Nico Hülkenberg,Renault,Alpine,8.0,16.0,16,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,30,PAL,Jolyon,Palmer,Jolyon Palmer,Renault,Alpine,12.0,15.0,15,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,31,OCO,Esteban,Ocon,Esteban Ocon,Force India,Aston Martin,6.0,10.0,10,1.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,11,PER,Sergio,Pérez,Sergio Pérez,Force India,Aston Martin,9.0,6.0,6,8.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,7,RAI,Kimi,Räikkönen,Kimi Räikkönen,Ferrari,Ferrari,0.0,20.0,R,0.0,Battery,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,5,VET,Sebastian,Vettel,Sebastian Vettel,Ferrari,Ferrari,20.0,4.0,4,12.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,8,GRO,Romain,Grosjean,Romain Grosjean,Haas F1 Team,Haas,16.0,13.0,13,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,20,MAG,Kevin,Magnussen,Kevin Magnussen,Haas F1 Team,Haas,17.0,12.0,12,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,14,ALO,Fernando,Alonso,Fernando Alonso,McLaren,McLaren,10.0,11.0,11,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,2,VAN,Stoffel,Vandoorne,Stoffel Vandoorne,McLaren,McLaren,7.0,7.0,7,6.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,77,BOT,Valtteri,Bottas,Valtteri Bottas,Mercedes,Mercedes,5.0,5.0,5,10.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,44,HAM,Lewis,Hamilton,Lewis Hamilton,Mercedes,Mercedes,1.0,2.0,2,18.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,10,GAS,Pierre,Gasly,Pierre Gasly,Toro Rosso,RB,15.0,14.0,14,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,55,SAI,Carlos,Sainz,Carlos Sainz,Toro Rosso,RB,14.0,19.0,R,0.0,Engine,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,3,RIC,Daniel,Ricciardo,Daniel Ricciardo,Red Bull,Red Bull,4.0,3.0,3,15.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,33,VER,Max,Verstappen,Max Verstappen,Red Bull,Red Bull,3.0,1.0,1,25.0,Finished,,,,2017-2021_wide_car,False
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,9,ERI,Marcus,Ericsson,Marcus Ericsson,Sauber,Sauber,19.0,18.0,18,0.0,+2 Laps,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,94,WEH,Pascal,Wehrlein,Pascal Wehrlein,Sauber,Sauber,18.0,17.0,17,0.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,19,MAS,Felipe,Massa,Felipe Massa,Williams,Williams,11.0,9.0,9,2.0,+1 Lap,,,,2017-2021_wide_car,True
2017,15,Malaysian Grand Prix,2017-10-01 07:00:00,18,STR,Lance,Stroll,Lance Stroll,Williams,Williams,13.0,8.0,8,4.0,+1 Lap,,,,2017-2021_wide_car,True
